嘉義縣,民雄鄉,山中村,94,732,1772,31,3470
嘉義縣,民雄鄉,中央村,31,204,683,11,1258
嘉義縣,溪口鄉,溪東村,30,283,615,13,1245
嘉義縣,溪口鄉,溪西村,19,152,315,6,648
嘉義縣,溪口鄉,溪北村,22,135,322,2,664
嘉義縣,溪口鄉,柳溝村,39,236,636,11,1232
嘉義縣,溪口鄉,疊溪村,22,176,544,8,1020
嘉義縣,溪口鄉,妙崙村,15,142,322,8,674
嘉義縣,溪口鄉,坪頂村,26,145,442,6,843
嘉義縣,溪口鄉,柴林村,9,120,377,4,746
嘉義縣,溪口鄉,林腳村,17,103,384,10,766
嘉義縣,溪口鄉,美南村,25,176,609,8,1123
嘉義縣,溪口鄉,美北村,25,185,493,10,970
嘉義縣,溪口鄉,本厝村,22,194,449,7,926
嘉義縣,溪口鄉,游西村,7,101,366,3,684
嘉義縣,溪口鄉,游東村,26,157,492,3,967
嘉義縣,新港鄉,宮前村,58,561,1044,11,2112
嘉義縣,新港鄉,宮後村,34,292,747,14,1520
嘉義縣,新港鄉,大興村,36,284,740,12,1400
嘉義縣,新港鄉,福德村,30,347,747,12,1559
嘉義縣,新港鄉,古民村,25,186,709,8,1281
嘉義縣,新港鄉,中庄村,28,241,845,25,1535
嘉義縣,新港鄉,大潭村,45,241,841,19,1577
嘉義縣,新港鄉,西庄村,21,191,412,8,909
嘉義縣,新港鄉,埤子村,10,85,265,3,531
嘉義縣,新港鄉,南崙村,16,70,566,4,893
嘉義縣,新港鄉,北崙村,7,39,257,2,457
嘉義縣,新港鄉,海瀛村,9,95,252,3,475
嘉義縣,新港鄉,月眉村,41,267,928,11,1628
嘉義縣,新港鄉,月潭村,30,245,807,11,1521
嘉義縣,新港鄉,溪北村,23,248,697,11,1299
嘉義縣,新港鄉,菜公村,37,185,452,7,934
嘉義縣,新港鄉,中洋村,34,204,498,3,982
嘉義縣,新港鄉,三間村,44,310,691,13,1395
嘉義縣,新港鄉,安和村,20,140,509,13,981
嘉義縣,新港鄉,潭大村,23,174,566,13,1099
嘉義縣,新港鄉,南港村,27,206,496,1,1012
嘉義縣,新港鄉,板頭村,13,110,260,3,539
嘉義縣,新港鄉,共和村,17,157,403,5,822
嘉義縣,六腳鄉,蒜頭村,29,276,485,9,1132
嘉義縣,六腳鄉,蒜東村,18,159,328,10,794
嘉義縣,六腳鄉,蒜南村,22,152,426,5,816
嘉義縣,六腳鄉,工廠村,6,94,49,4,208
嘉義縣,六腳鄉,灣南村,28,238,561,15,1157
嘉義縣,六腳鄉,灣北村,24,289,495,14,1151
嘉義縣,六腳鄉,雙涵村,28,131,435,5,864
嘉義縣,六腳鄉,塗師村,7,80,325,5,601
嘉義縣,六腳鄉,三義村,13,94,384,6,735
嘉義縣,六腳鄉,正義村,24,215,737,14,1371
嘉義縣,六腳鄉,溪厝村,15,99,281,6,589
嘉義縣,六腳鄉,港美村,14,68,373,9,697
