屏東縣,恆春鎮,南灣里,15,15,364,56,391,8,9,10,51,2,1,44,1583
屏東縣,恆春鎮,墾丁里,7,5,387,51,343,2,8,15,57,2,1,32,1236
屏東縣,恆春鎮,鵝鑾里,6,10,293,62,218,5,13,6,16,0,1,35,1050
屏東縣,琉球鄉,本福村,9,9,396,89,460,7,6,13,38,1,4,53,1943
屏東縣,琉球鄉,中福村,4,7,213,34,310,0,3,6,24,0,3,28,1108
屏東縣,琉球鄉,漁福村,5,9,105,9,322,3,2,0,21,1,1,14,910
屏東縣,琉球鄉,大福村,4,10,189,36,465,3,7,7,31,1,1,23,1525
屏東縣,琉球鄉,南福村,4,9,178,24,226,1,2,5,26,1,1,23,1095
屏東縣,琉球鄉,天福村,7,5,169,26,240,0,3,2,12,0,1,25,999
屏東縣,琉球鄉,上福村,7,5,246,36,375,3,9,4,26,1,0,41,1520
屏東縣,琉球鄉,杉福村,6,3,116,18,202,0,4,0,12,1,3,13,766
彰化縣,伸港鄉,大同村,18,6,385,79,470,4,14,25,52,1,1,41,1452
彰化縣,伸港鄉,海尾村,20,7,441,107,591,12,20,31,80,4,2,45,1769
彰化縣,伸港鄉,全興村,10,12,274,49,644,12,32,17,84,6,5,66,1585
彰化縣,伸港鄉,溪底村,14,9,526,92,490,8,33,15,60,4,6,55,1750
彰化縣,伸港鄉,定興村,21,14,573,95,846,6,34,17,80,4,6,81,2440
彰化縣,伸港鄉,什股村,14,9,282,54,636,6,22,5,76,1,6,58,1669
彰化縣,伸港鄉,泉州村,11,6,453,91,720,5,25,27,101,6,4,53,1946
彰化縣,伸港鄉,泉厝村,9,5,336,67,418,5,16,13,51,2,7,45,1239
彰化縣,伸港鄉,曾家村,7,5,417,105,474,5,21,9,65,2,3,50,1641
彰化縣,伸港鄉,蚵寮村,14,7,435,97,209,7,13,12,36,4,3,24,1145
彰化縣,伸港鄉,新港村,28,20,1113,260,1637,17,53,58,178,8,8,89,4722
彰化縣,伸港鄉,埤墘村,7,13,314,69,392,2,13,12,33,1,5,21,1146
彰化縣,伸港鄉,七嘉村,9,11,596,125,900,9,39,24,89,0,5,66,2540
彰化縣,伸港鄉,汴頭村,27,10,537,92,780,10,24,15,68,5,9,64,2141
彰化縣,線西鄉,線西村,16,10,399,85,856,9,27,25,96,0,6,52,2105
彰化縣,線西鄉,頂庄村,9,7,220,63,463,4,16,20,77,0,5,35,1233
彰化縣,線西鄉,寓埔村,26,19,434,115,714,5,31,29,90,3,5,81,2126
彰化縣,線西鄉,塭仔村,9,12,258,66,447,2,7,15,40,3,4,24,1232
彰化縣,線西鄉,溝內村,5,8,219,50,360,6,15,12,70,0,6,37,1117
彰化縣,線西鄉,下犁村,17,12,445,89,594,9,22,16,71,3,3,52,1842
彰化縣,線西鄉,頂犁村,26,13,420,99,819,12,39,32,124,6,8,84,2314
彰化縣,線西鄉,德興村,10,3,267,46,487,3,12,15,66,1,2,25,1199
彰化縣,和美鎮,竹營里,36,25,1271,283,1709,34,47,87,228,8,11,76,5075
彰化縣,和美鎮,和東里,21,11,988,238,1410,21,34,71,168,5,8,65,3931
彰化縣,和美鎮,和南里,0,4,75,43,203,3,1,4,23,1,1,7,442
彰化縣,和美鎮,和北里,10,6,374,91,557,8,17,22,69,5,5,21,1581
彰化縣,和美鎮,和西里,20,20,741,181,1106,25,36,31,122,4,7,54,3112
彰化縣,和美鎮,四張里,18,12,665,174,829,12,40,23,101,3,6,50,2629
彰化縣,和美鎮,頭前里,15,7,343,79,522,6,29,20,53,5,5,41,1497
彰化縣,和美鎮,面前里,16,10,499,87,655,6,26,38,58,6,6,56,1925
彰化縣,和美鎮,鎮平里,17,15,795,153,809,6,24,37,104,4,11,59,2606
彰化縣,和美鎮,大霞里,7,5,311,48,485,3,13,7,55,1,11,36,1316
彰化縣,和美鎮,源埤里,14,10,423,81,555,7,30,14,68,1,4,47,1732
彰化縣,和美鎮,南佃里,20,13,541,102,579,3,40,31,67,6,6,44,1946
彰化縣,和美鎮,雅溝里,13,8,371,77,359,4,24,12,76,2,5,39,1306
彰化縣,和美鎮,山犁里,19,22,1182,224,1532,11,46,73,193,5,9,97,4444
彰化縣,和美鎮,仁愛里,21,8,491,114,799,5,20,32,116,6,8,48,2395
彰化縣,和美鎮,嘉犁里,13,17,410,94,630,8,20,20,77,3,6,48,1822
彰化縣,和美鎮,詔安里,9,10,471,120,609,4,33,19,78,1,6,44,1860
彰化縣,和美鎮,鐵山里,29,12,653,144,844,13,32,23,112,3,4,60,2536
彰化縣,和美鎮,柑井里,21,17,776,169,1028,13,42,37,131,5,5,73,3059
彰化縣,和美鎮,竹園里,4,11,323,51,221,4,17,5,16,2,5,35,852
彰化縣,和美鎮,新庄里,20,8,612,146,783,8,19,26,106,12,8,47,2319
彰化縣,和美鎮,犁盛里,19,11,597,144,723,10,21,29,83,1,7,50,2276
彰化縣,和美鎮,中寮里,13,8,301,77,273,2,5,13,36,5,6,34,1068
彰化縣,和美鎮,中圍里,34,16,798,144,756,9,34,35,96,2,7,63,2695
彰化縣,和美鎮,糖友里,19,17,778,219,1351,11,46,48,161,3,5,51,3546
彰化縣,和美鎮,還社里,7,5,207,43,300,3,7,5,22,2,1,15,807
彰化縣,和美鎮,塗厝里,25,13,344,53,580,18,25,20,112,3,1,51,1730
彰化縣,和美鎮,地潭里,10,6,190,40,324,3,15,16,33,2,7,29,906
彰化縣,和美鎮,湖內里,14,8,466,65,260,5,10,5,35,0,1,39,1206
彰化縣,和美鎮,嘉寶里,26,15,481,97,512,11,19,13,63,3,6,76,1820
彰化縣,和美鎮,月眉里,28,6,858,161,949,13,44,28,127,5,7,87,3040
彰化縣,和美鎮,好修里,21,11,423,88,478,2,25,27,70,5,8,41,1628
彰化縣,鹿港鎮,大有里,10,6,317,129,314,7,14,22,43,2,2,17,1142
彰化縣,鹿港鎮,中興里,6,2,171,57,132,2,5,7,17,1,0,8,520
彰化縣,鹿港鎮,洛津里,8,5,263,97,223,5,9,16,44,0,2,18,891
彰化縣,鹿港鎮,順興里,3,4,237,93,262,5,8,13,38,2,2,19,914
彰化縣,鹿港鎮,埔崙里,33,15,1299,396,1011,18,53,45,132,7,12,110,4097
彰化縣,鹿港鎮,新宮里,6,6,330,134,190,4,13,19,29,1,0,19,924
彰化縣,鹿港鎮,玉順里,12,6,390,151,306,6,6,15,43,2,2,32,1220
彰化縣,鹿港鎮,東石里,41,19,1321,354,914,14,44,43,142,3,13,92,3850
彰化縣,鹿港鎮,郭厝里,5,2,171,61,147,2,7,1,21,0,4,20,567
彰化縣,鹿港鎮,永安里,35,12,1127,374,1280,17,50,75,161,3,14,79,4111
彰化縣,鹿港鎮,景福里,8,4,265,114,378,8,12,11,63,0,3,33,1153
彰化縣,鹿港鎮,泰興里,7,4,296,128,398,3,11,21,43,0,1,23,1191
彰化縣,鹿港鎮,長興里,1,0,60,30,87,2,2,7,10,0,1,7,276
彰化縣,鹿港鎮,興化里,3,2,150,56,185,0,6,8,22,0,4,17,603
彰化縣,鹿港鎮,龍山里,3,4,207,81,200,0,9,4,20,0,2,11,679
彰化縣,鹿港鎮,菜園里,3,4,319,146,220,2,3,12,31,1,1,19,955
彰化縣,鹿港鎮,街尾里,19,10,574,236,577,7,28,38,80,1,7,46,2085
彰化縣,鹿港鎮,詔安里,14,10,532,85,494,5,21,26,60,2,2,67,1806
彰化縣,鹿港鎮,海埔里,31,16,889,237,890,12,53,62,123,7,4,122,3220
彰化縣,鹿港鎮,洋厝里,22,15,726,155,678,8,28,19,71,3,8,119,2333
彰化縣,鹿港鎮,草中里,18,10,776,126,1084,10,43,26,76,4,8,111,3014
彰化縣,鹿港鎮,頭南里,12,16,457,82,706,8,28,20,64,2,9,90,1921
彰化縣,鹿港鎮,山崙里,25,9,939,197,852,15,35,28,80,6,7,96,2932
彰化縣,鹿港鎮,頂番里,23,28,849,171,1282,16,54,37,117,5,11,124,3444
彰化縣,鹿港鎮,頭崙里,26,17,654,102,823,8,43,25,80,8,9,86,2418
彰化縣,鹿港鎮,溝墘里,38,17,930,209,1378,14,73,45,163,11,10,155,3787
彰化縣,鹿港鎮,廖厝里,22,26,942,192,1235,11,56,43,144,12,11,123,3632
彰化縣,鹿港鎮,東崎里,56,27,1304,284,1355,10,59,59,163,10,17,147,4588
彰化縣,鹿港鎮,頂厝里,44,35,1881,494,1907,17,80,95,250,9,7,129,6475
彰化縣,福興鄉,三汴村,6,9,451,96,368,6,24,19,26,1,2,29,1323
彰化縣,福興鄉,萬豐村,10,3,223,57,255,4,9,11,34,1,4,16,792
彰化縣,福興鄉,元中村,8,6,325,81,405,1,15,14,41,2,1,29,1206
彰化縣,福興鄉,外中村,11,7,395,97,290,3,13,15,37,1,5,27,1153
彰化縣,福興鄉,外埔村,14,5,421,81,327,3,22,17,48,3,6,29,1289
彰化縣,福興鄉,大崙村,8,7,305,102,341,4,7,7,36,1,4,38,1153
彰化縣,福興鄉,番婆村,15,15,629,121,645,9,29,26,73,5,7,74,2236
彰化縣,福興鄉,橋頭村,22,12,641,162,780,11,37,30,125,3,11,65,2529
彰化縣,福興鄉,社尾村,15,6,420,86,345,6,19,11,68,3,1,70,1386
彰化縣,福興鄉,番社村,8,7,525,129,287,4,20,13,32,3,6,33,1316
彰化縣,福興鄉,西勢村,10,15,512,114,555,7,24,28,92,5,1,37,1831
彰化縣,福興鄉,同安村,24,14,613,147,608,14,26,8,111,6,3,74,2170
彰化縣,福興鄉,秀厝村,21,14,687,125,615,6,49,27,69,4,8,84,2275
彰化縣,福興鄉,福興村,23,11,886,243,1005,13,53,45,130,8,2,78,3376
彰化縣,福興鄉,福南村,16,19,639,115,741,9,32,18,96,2,8,73,2417
彰化縣,福興鄉,鎮平村,9,3,288,68,344,1,12,12,38,0,4,60,1137
彰化縣,福興鄉,三和村,6,8,412,91,212,3,8,7,16,1,5,35,1040
彰化縣,福興鄉,二港村,12,6,314,112,387,7,15,5,65,2,2,33,1269
彰化縣,福興鄉,福寶村,12,7,261,72,400,3,25,10,33,2,3,43,1230
彰化縣,福興鄉,頂粘村,25,11,535,109,743,16,23,23,62,5,6,88,2180
彰化縣,福興鄉,廈粘村,15,8,506,82,596,13,22,23,57,3,5,92,1904
彰化縣,福興鄉,麥厝村,21,7,738,114,544,2,33,22,78,4,1,87,2208
彰化縣,秀水鄉,秀水村,25,4,499,117,482,8,24,12,45,0,6,36,1655
彰化縣,秀水鄉,安溪村,13,12,538,122,523,12,19,19,83,5,6,47,1807
彰化縣,秀水鄉,莊雅村,23,14,602,132,828,11,32,24,78,7,6,50,2414
彰化縣,秀水鄉,陝西村,5,9,320,79,455,4,20,25,56,6,1,43,1273
彰化縣,秀水鄉,金興村,19,9,457,111,612,8,13,16,68,3,2,37,1761
彰化縣,秀水鄉,安東村,22,22,973,249,1208,15,43,42,115,6,4,77,3605
彰化縣,秀水鄉,鶴鳴村,26,12,804,182,883,13,39,36,117,4,9,60,2883
彰化縣,秀水鄉,馬興村,14,8,663,135,660,7,19,23,83,4,8,64,2168
彰化縣,秀水鄉,義興村,13,2,312,79,372,3,20,17,41,3,4,34,1231
彰化縣,秀水鄉,福安村,28,12,1062,258,1310,8,42,53,156,2,4,86,3969
彰化縣,秀水鄉,埔崙村,17,6,491,150,543,10,16,25,57,6,5,32,1800
彰化縣,秀水鄉,曾厝村,13,10,434,105,448,5,24,21,51,1,4,43,1516
彰化縣,秀水鄉,金陵村,15,7,517,156,372,2,19,10,52,2,3,24,1541
彰化縣,秀水鄉,下崙村,22,10,577,118,559,4,28,12,69,6,7,56,1948
彰化縣,彰化市,桃源里,13,23,571,160,973,17,30,27,87,3,2,39,2678
彰化縣,彰化市,東興里,7,6,367,121,547,16,11,19,88,2,1,14,1525
彰化縣,彰化市,華北里,13,3,358,148,505,14,20,34,51,1,1,19,1506
彰化縣,彰化市,華陽里,9,8,357,111,721,23,17,20,76,3,4,22,1843
彰化縣,彰化市,大同里,7,3,234,125,301,4,5,7,41,0,2,12,969
彰化縣,彰化市,永生里,8,6,305,115,424,17,12,22,52,2,2,20,1281
彰化縣,彰化市,建寶里,10,11,427,138,938,22,10,30,119,3,0,34,2209
彰化縣,彰化市,光南里,13,3,394,130,483,14,12,21,67,3,2,13,1428
彰化縣,彰化市,介壽里,12,11,345,111,970,26,14,32,104,1,3,23,2504
彰化縣,彰化市,延平里,31,26,1687,483,2714,56,48,129,341,12,16,95,7368
彰化縣,彰化市,延和里,23,11,1144,298,1553,19,42,71,218,8,8,71,4512
彰化縣,彰化市,南興里,35,29,1462,391,2196,25,70,88,259,6,7,70,6050
彰化縣,彰化市,南瑤里,50,26,1760,565,2495,33,60,116,287,3,12,70,7108
彰化縣,彰化市,成功里,7,11,347,135,516,11,14,30,56,1,8,21,1476
彰化縣,彰化市,福安里,8,3,255,96,344,3,15,18,48,3,5,20,1062
彰化縣,彰化市,西安里,8,9,690,222,952,24,24,37,122,0,9,44,2824
彰化縣,彰化市,彰安里,10,16,770,262,970,24,26,47,139,3,5,35,2970
彰化縣,彰化市,中央里,2,1,230,79,255,6,7,14,48,1,1,9,864
彰化縣,彰化市,富貴里,8,4,236,94,284,4,14,12,45,1,2,12,923
彰化縣,彰化市,民權里,7,2,288,107,382,11,13,17,64,3,1,8,1167
彰化縣,彰化市,萬壽里,4,4,271,100,252,6,8,11,34,3,3,12,926
彰化縣,彰化市,長樂里,5,4,325,123,313,6,9,17,46,0,0,13,1086
彰化縣,彰化市,西興里,11,17,772,210,1122,10,28,38,143,2,5,36,3094
彰化縣,彰化市,西勢里,13,12,713,225,1241,11,30,36,133,5,2,52,3253
彰化縣,彰化市,忠權里,18,5,690,205,1067,15,29,39,144,4,7,35,3034
彰化縣,彰化市,忠孝里,11,7,287,101,430,8,9,21,44,1,1,17,1208
彰化縣,彰化市,五權里,15,24,845,224,1357,14,51,46,176,4,4,42,3816
彰化縣,彰化市,平和里,20,17,1076,242,1338,22,52,50,184,4,3,41,4044
彰化縣,彰化市,崙平里,29,22,1160,295,1743,26,49,80,240,7,5,43,5009
彰化縣,彰化市,向陽里,20,20,881,224,1504,30,37,77,215,6,4,49,4058
彰化縣,彰化市,莿桐里,15,18,665,183,1005,17,36,33,116,4,5,36,2810
彰化縣,彰化市,南美里,11,18,433,86,552,7,25,18,60,2,6,29,1617
彰化縣,彰化市,南安里,18,18,544,106,672,7,32,17,70,2,5,48,1969
彰化縣,彰化市,東芳里,18,24,842,176,1043,17,40,27,116,2,10,60,3146
彰化縣,彰化市,磚磘里,17,18,767,170,1037,11,43,38,123,5,5,56,3056
彰化縣,彰化市,卦山里,8,9,485,139,926,19,21,41,136,1,1,23,2389
彰化縣,彰化市,光復里,2,2,207,82,216,0,5,14,24,0,0,4,738
彰化縣,彰化市,永福里,4,4,213,117,277,5,6,12,40,0,1,8,910
彰化縣,彰化市,光華里,7,2,203,69,241,8,8,11,36,0,0,4,764
彰化縣,彰化市,中正里,7,8,339,133,495,9,14,31,70,3,2,16,1433
彰化縣,彰化市,中山里,3,5,180,53,294,3,6,13,25,2,2,13,768
彰化縣,彰化市,龍山里,18,2,445,145,664,24,10,23,84,2,3,16,1850
彰化縣,彰化市,新興里,31,23,1155,302,1656,29,35,87,197,4,6,44,4679
彰化縣,彰化市,新華里,8,14,416,100,629,9,14,17,56,3,1,28,1687
彰化縣,彰化市,興北里,8,6,401,134,564,8,9,23,70,0,3,14,1663
彰化縣,彰化市,信義里,4,5,231,85,305,2,5,9,31,1,1,11,888
彰化縣,彰化市,民生里,7,7,354,116,496,5,21,9,63,1,1,21,1423
彰化縣,彰化市,文化里,5,6,328,116,501,12,8,14,49,0,1,12,1411
彰化縣,彰化市,陽明里,8,7,416,155,575,9,9,27,78,1,3,19,1714
彰化縣,彰化市,萬安里,12,15,975,235,1454,27,45,61,175,3,9,49,3927
彰化縣,彰化市,下廍里,32,21,1044,282,1673,19,39,77,185,3,4,55,4406
彰化縣,彰化市,茄苳里,3,6,250,53,278,5,11,4,23,2,3,20,878
彰化縣,彰化市,茄南里,15,15,651,160,902,17,22,25,110,4,7,42,2546
彰化縣,彰化市,寶廍里,6,17,263,53,414,1,25,13,42,2,1,30,1114
彰化縣,彰化市,古夷里,12,17,644,102,717,4,37,26,96,2,7,41,2297
彰化縣,彰化市,阿夷里,33,39,1688,375,2539,37,79,82,319,7,7,94,7005
彰化縣,彰化市,和調里,12,13,631,147,898,11,28,30,127,2,3,37,2511
彰化縣,彰化市,復興里,27,25,979,236,1455,19,50,71,163,4,1,45,4053
彰化縣,彰化市,中庄里,14,12,684,137,727,9,19,23,67,1,4,39,2333
彰化縣,彰化市,竹中里,14,18,427,77,541,2,22,15,57,3,3,43,1695
彰化縣,彰化市,香山里,22,21,773,174,928,13,49,34,111,1,3,61,2904
彰化縣,彰化市,牛埔里,15,17,872,193,802,13,26,38,89,2,4,68,2813
彰化縣,彰化市,台鳳里,31,26,872,200,1566,15,68,40,197,6,9,60,4164
彰化縣,彰化市,國聖里,18,14,653,137,778,6,31,40,91,3,2,53,2379
彰化縣,彰化市,福山里,33,45,1725,416,2164,38,98,61,259,13,18,99,6644
彰化縣,彰化市,安溪里,7,6,462,103,576,9,12,13,62,1,4,29,1712
彰化縣,彰化市,三村里,5,13,308,57,315,5,10,6,29,0,5,32,1049
彰化縣,彰化市,大竹里,24,11,816,159,1040,10,39,25,102,3,7,47,3033
彰化縣,彰化市,田中里,3,10,257,55,267,4,5,6,27,2,2,39,840
彰化縣,彰化市,快官里,4,10,273,70,349,3,15,12,50,1,3,24,1069
彰化縣,彰化市,竹巷里,9,8,217,50,240,1,12,12,33,1,1,17,791
彰化縣,彰化市,福田里,9,7,370,68,347,6,12,14,44,1,3,33,1233
彰化縣,彰化市,石牌里,10,14,303,61,372,2,14,9,42,2,5,31,1189
彰化縣,花壇鄉,花壇村,18,22,693,190,1067,9,35,28,102,1,9,46,2993
彰化縣,花壇鄉,金墩村,10,19,445,102,551,5,37,21,62,1,4,29,1726
彰化縣,花壇鄉,中庄村,8,14,517,144,865,8,26,22,74,2,10,68,2327
彰化縣,花壇鄉,崙雅村,12,9,385,110,416,4,9,15,34,2,3,30,1398
彰化縣,花壇鄉,劉厝村,4,9,321,89,273,7,11,8,29,1,1,22,1016
彰化縣,花壇鄉,南口村,9,11,378,115,542,4,16,9,55,3,6,24,1598
彰化縣,花壇鄉,北口村,16,19,436,107,575,11,20,19,51,1,3,30,1731
彰化縣,花壇鄉,中口村,4,4,195,57,193,3,10,7,29,0,0,7,651
彰化縣,花壇鄉,文德村,21,25,618,146,913,23,48,23,117,3,7,46,2742
彰化縣,花壇鄉,白沙村,34,29,932,201,1536,19,51,45,184,1,10,65,4150
彰化縣,花壇鄉,岩竹村,9,7,331,74,391,1,15,8,50,3,4,30,1235
彰化縣,花壇鄉,長沙村,23,22,1055,245,1683,24,46,52,150,5,1,74,4541
彰化縣,花壇鄉,橋頭村,28,30,684,151,1143,14,43,34,122,10,6,58,3096
彰化縣,花壇鄉,灣雅村,9,8,161,45,340,2,11,5,30,1,1,23,852
彰化縣,花壇鄉,灣東村,10,9,208,59,329,2,8,6,27,1,5,23,964
彰化縣,花壇鄉,三春村,10,15,384,83,585,4,22,12,57,1,3,40,1719
彰化縣,花壇鄉,永春村,15,11,337,75,570,4,20,12,83,3,4,41,1661
彰化縣,花壇鄉,長春村,13,10,311,88,517,4,19,10,48,5,3,42,1530
彰化縣,芬園鄉,舊社村,8,15,479,67,554,5,27,14,58,5,3,37,1741
彰化縣,芬園鄉,大埔村,10,16,336,66,450,3,12,14,65,3,1,24,1344
彰化縣,芬園鄉,竹林村,9,18,444,81,578,8,13,10,55,3,0,50,1690
彰化縣,芬園鄉,楓坑村,6,4,185,18,154,2,6,10,26,1,1,19,564
彰化縣,芬園鄉,社口村,18,19,654,105,742,12,23,15,94,2,4,56,2301
彰化縣,芬園鄉,茄荖村,34,25,681,117,661,13,24,24,68,2,10,66,2288
彰化縣,芬園鄉,嘉興村,13,23,439,74,496,5,23,12,62,6,3,31,1588
彰化縣,芬園鄉,芬園村,8,6,278,65,268,2,13,7,22,1,4,22,897
彰化縣,芬園鄉,縣庄村,8,11,385,94,225,6,13,8,33,3,1,28,1073
彰化縣,芬園鄉,圳墘村,12,5,240,39,159,2,2,5,14,2,2,19,655
彰化縣,芬園鄉,溪頭村,10,13,521,101,398,6,16,11,71,4,6,42,1554
彰化縣,芬園鄉,進芬村,8,9,294,49,280,3,17,8,23,2,2,31,948
彰化縣,芬園鄉,同安村,13,14,418,69,284,3,10,8,27,3,4,30,1205
彰化縣,芬園鄉,中崙村,7,5,301,47,251,3,7,7,33,2,4,27,957
彰化縣,芬園鄉,大竹村,15,11,319,52,200,1,10,10,26,1,6,28,982
彰化縣,芳苑鄉,芳苑村,7,9,234,37,228,9,5,3,23,1,1,33,972
彰化縣,芳苑鄉,芳中村,0,8,129,32,106,1,3,4,3,1,0,12,455
彰化縣,芳苑鄉,仁愛村,5,6,204,30,208,4,6,7,19,2,4,44,779
彰化縣,芳苑鄉,信義村,4,6,121,24,148,2,0,5,15,1,2,40,598
彰化縣,芳苑鄉,後寮村,7,4,156,34,309,3,10,8,28,1,2,41,950
彰化縣,芳苑鄉,三合村,19,10,452,86,615,6,12,14,51,0,5,88,1981
彰化縣,芳苑鄉,永興村,17,15,336,88,347,8,12,9,41,1,1,40,1385
彰化縣,芳苑鄉,新街村,19,7,224,50,124,5,9,5,21,1,0,45,929
彰化縣,芳苑鄉,路上村,8,8,145,32,187,5,11,0,25,3,1,30,717
彰化縣,芳苑鄉,路平村,12,5,143,34,242,1,6,2,26,1,3,24,726
彰化縣,芳苑鄉,三成村,6,13,280,49,242,0,8,5,26,2,4,49,998
彰化縣,芳苑鄉,福榮村,4,6,176,23,140,3,2,9,23,1,2,24,617
彰化縣,芳苑鄉,頂廍村,7,5,126,25,152,8,4,6,10,2,4,23,590
彰化縣,芳苑鄉,王功村,10,10,685,141,333,5,21,10,62,2,5,82,2101
彰化縣,芳苑鄉,博愛村,3,2,217,59,125,2,8,1,15,2,1,31,712
彰化縣,芳苑鄉,和平村,2,5,229,55,142,3,5,1,22,1,1,21,785
彰化縣,芳苑鄉,興仁村,12,10,407,73,212,4,13,10,27,0,4,45,1334
彰化縣,芳苑鄉,民生村,8,4,209,73,112,3,5,4,10,1,2,37,694
彰化縣,芳苑鄉,新寶村,19,16,453,77,382,8,13,8,59,2,3,53,1605
彰化縣,芳苑鄉,五俊村,9,10,93,25,93,1,6,1,15,0,2,23,497
彰化縣,芳苑鄉,草湖村,17,15,293,66,414,8,10,10,43,4,2,57,1400
彰化縣,芳苑鄉,建平村,25,20,481,91,551,5,17,8,65,4,8,62,2044
彰化縣,芳苑鄉,崙腳村,4,8,155,22,231,0,10,5,17,2,0,33,728
彰化縣,芳苑鄉,文津村,8,3,205,96,273,4,8,8,33,2,4,29,1026
彰化縣,芳苑鄉,新生村,12,11,378,51,274,3,10,5,41,0,3,48,1320
彰化縣,芳苑鄉,漢寶村,13,18,836,152,714,17,34,34,106,5,4,98,3064
彰化縣,二林鎮,豐田里,21,17,473,120,757,11,19,20,78,3,7,55,2353
彰化縣,二林鎮,東和里,6,11,429,174,688,7,18,17,76,3,1,45,2080
彰化縣,二林鎮,南光里,16,16,604,182,1089,18,31,30,135,4,9,50,3046
彰化縣,二林鎮,西平里,5,6,288,82,429,10,20,7,63,1,1,39,1360
彰化縣,二林鎮,北平里,17,24,656,135,845,12,33,17,114,2,4,90,2856
彰化縣,二林鎮,中西里,16,21,246,58,522,10,15,8,70,2,5,68,1612
彰化縣,二林鎮,廣興里,19,17,346,66,357,5,13,11,29,1,2,62,1404
彰化縣,二林鎮,香田里,10,13,262,97,236,4,10,10,23,1,4,44,1088
彰化縣,二林鎮,外竹里,17,11,185,96,302,1,11,4,32,1,3,34,1022
彰化縣,二林鎮,興華里,6,8,199,38,400,3,7,15,33,0,2,36,1117
彰化縣,二林鎮,東興里,4,12,287,54,452,4,19,10,47,9,4,46,1385
彰化縣,二林鎮,後厝里,13,8,591,110,970,24,23,24,121,2,5,55,2778
彰化縣,二林鎮,頂厝里,11,13,251,54,387,18,12,10,44,3,2,50,1424
彰化縣,二林鎮,趙甲里,9,17,317,71,502,1,22,10,51,2,4,87,1581
彰化縣,二林鎮,振興里,6,4,274,35,422,8,14,11,24,3,2,46,1261
彰化縣,二林鎮,萬興里,3,4,174,37,296,3,8,1,24,0,1,24,800
彰化縣,二林鎮,永興里,11,13,388,68,453,4,4,6,51,1,3,54,1551
彰化縣,二林鎮,西庄里,8,11,381,76,337,8,23,7,34,6,5,42,1311
彰化縣,二林鎮,梅芳里,7,7,231,64,350,3,24,10,31,3,4,63,1111
彰化縣,二林鎮,華崙里,24,29,652,152,1273,12,36,31,114,8,11,134,3545
彰化縣,二林鎮,萬合里,11,13,198,47,440,10,13,6,38,2,3,45,1238
彰化縣,二林鎮,東勢里,6,8,187,55,367,2,8,11,19,0,0,47,1006
彰化縣,二林鎮,大永里,3,10,213,34,278,2,15,3,20,1,2,42,940
彰化縣,二林鎮,原斗里,10,7,292,126,394,1,12,7,29,1,2,28,1283
彰化縣,二林鎮,西斗里,9,13,199,44,389,4,5,7,29,3,4,36,1044
彰化縣,二林鎮,東華里,9,3,257,101,274,1,4,12,22,1,3,30,988
彰化縣,二林鎮,復豐里,1,2,193,56,210,2,4,3,14,1,2,36,744
彰化縣,埔鹽鄉,埔鹽村,13,7,368,90,523,5,19,21,58,2,4,47,1622
彰化縣,埔鹽鄉,埔南村,8,8,349,85,509,4,10,16,57,2,1,59,1503
彰化縣,埔鹽鄉,廍子村,5,7,262,65,452,5,14,7,45,5,2,35,1242
彰化縣,埔鹽鄉,出水村,14,6,182,29,345,2,2,5,28,3,5,33,899
彰化縣,埔鹽鄉,南港村,5,12,438,75,471,7,32,14,79,4,5,45,1628
彰化縣,埔鹽鄉,打廉村,7,6,229,72,279,3,6,11,34,0,1,34,943
彰化縣,埔鹽鄉,豐澤村,13,9,333,84,424,4,11,11,44,2,3,42,1316
彰化縣,埔鹽鄉,崑崙村,13,8,304,57,370,4,16,11,30,1,0,33,1096
彰化縣,埔鹽鄉,角樹村,9,7,151,56,270,0,1,9,24,0,3,15,692
彰化縣,埔鹽鄉,瓦磘村,6,5,303,51,411,2,12,10,43,0,2,40,1183
彰化縣,埔鹽鄉,好修村,7,14,274,59,587,5,14,24,82,1,3,44,1580
彰化縣,埔鹽鄉,西湖村,31,17,475,82,645,6,17,24,53,2,7,85,1996
彰化縣,埔鹽鄉,大有村,13,17,304,75,353,2,9,9,32,0,6,43,1193
彰化縣,埔鹽鄉,新興村,4,3,77,12,176,0,2,4,14,0,0,7,385
彰化縣,埔鹽鄉,永平村,5,8,240,33,379,1,6,7,43,3,3,38,1054
彰化縣,埔鹽鄉,永樂村,12,5,205,43,279,1,10,6,24,1,0,22,820
彰化縣,埔鹽鄉,石埤村,13,7,359,61,334,1,16,10,39,5,7,83,1370
彰化縣,埔鹽鄉,天盛村,5,5,189,28,324,2,10,5,23,1,0,30,860
彰化縣,埔鹽鄉,太平村,17,9,335,63,501,6,17,13,42,3,3,41,1507
彰化縣,埔鹽鄉,新水村,11,9,233,41,616,11,6,9,26,2,4,38,1416
彰化縣,埔鹽鄉,三省村,17,7,270,76,481,2,10,8,29,1,2,41,1350
彰化縣,埔鹽鄉,南新村,15,6,197,54,535,6,10,11,49,3,4,36,1284
彰化縣,溪湖鎮,光平里,10,5,272,110,438,6,12,13,25,1,3,15,1203
彰化縣,溪湖鎮,平和里,5,1,144,62,258,6,3,11,22,0,1,11,681
彰化縣,溪湖鎮,太平里,6,6,333,125,568,2,12,14,56,2,5,20,1544
彰化縣,溪湖鎮,光華里,1,0,89,54,170,0,5,9,28,3,0,6,450
